owner	file	n_lazy
MovementInputMixin	com/moonsworth/lunar/legacy/mixin/MovementInputMixin.java	4
MovingObjectPositionMixin	com/moonsworth/lunar/legacy/mixin/MovingObjectPositionMixin.java	1
MpegAudioFileReaderMixin	com/moonsworth/lunar/legacy/mixin/MpegAudioFileReaderMixin.java	1
MutableBlockPosMixin	com/moonsworth/lunar/legacy/mixin/MutableBlockPosMixin.java	7
NBTTagCompoundMixin	com/moonsworth/lunar/legacy/mixin/NBTTagCompoundMixin.java	34
NBTTagListMixin	com/moonsworth/lunar/legacy/mixin/NBTTagListMixin.java	4
NBTTagStringMixin	com/moonsworth/lunar/legacy/mixin/NBTTagStringMixin.java	1
NBTUtilMixin	com/moonsworth/lunar/legacy/mixin/NBTUtilMixin.java	5
NarratorMixin	com/moonsworth/lunar/legacy/mixin/NarratorMixin.java	2
NetHandlerHandshakeTCPMixin	com/moonsworth/lunar/legacy/mixin/NetHandlerHandshakeTCPMixin.java	6
NetHandlerLoginServerMixin	com/moonsworth/lunar/legacy/mixin/NetHandlerLoginServerMixin.java	8
NetHandlerPlayClientMixin	com/moonsworth/lunar/legacy/mixin/NetHandlerPlayClientMixin.java	59
NetHandlerPlayClientMixin2	com/moonsworth/lunar/legacy/mixin/NetHandlerPlayClientMixin2.java	105
NetHandlerPlayServerMixin	com/moonsworth/lunar/legacy/mixin/NetHandlerPlayServerMixin.java	4
NetworkManagerMixin	com/moonsworth/lunar/legacy/mixin/NetworkManagerMixin.java	1
NetworkManagerMixin2	com/moonsworth/lunar/legacy/mixin/NetworkManagerMixin2.java	13
NetworkManager_v1_12Mixin	com/moonsworth/lunar/legacy/mixin/NetworkManager_v1_12Mixin.java	2
NetworkManager_v1_12Mixin2	com/moonsworth/lunar/legacy/mixin/NetworkManager_v1_12Mixin2.java	13
NetworkManager_v1_7Mixin	com/moonsworth/lunar/legacy/mixin/NetworkManager_v1_7Mixin.java	2
NetworkManager_v1_7Mixin2	com/moonsworth/lunar/legacy/mixin/NetworkManager_v1_7Mixin2.java	10
NetworkPlayerInfoMixin	com/moonsworth/lunar/legacy/mixin/NetworkPlayerInfoMixin.java	4
NetworkPlayerInfoSkinMixin	com/moonsworth/lunar/legacy/mixin/NetworkPlayerInfoSkinMixin.java	1
NodeProcessorMixin	com/moonsworth/lunar/legacy/mixin/NodeProcessorMixin.java	1
OldServerPingerMixin	com/moonsworth/lunar/legacy/mixin/OldServerPingerMixin.java	1
PacketBufferMixin	com/moonsworth/lunar/legacy/mixin/PacketBufferMixin.java	19
