owner	file	n_lazy
MolangClassBuilder	com/moonsworth/lunar/client/cosmetics/molang/MolangClassBuilder.java	10
MolangClassDefiner	com/moonsworth/lunar/client/cosmetics/molang/MolangClassDefiner.java	4
MolangCompileOptions	com/moonsworth/lunar/client/cosmetics/molang/MolangCompileOptions.java	19
MolangCustomFunction	com/moonsworth/lunar/client/cosmetics/molang/MolangCustomFunction.java	22
MolangJitSignature	com/moonsworth/lunar/client/cosmetics/molang/MolangJitSignature.java	14
MolangMathAbs	com/moonsworth/lunar/client/cosmetics/molang/MolangMathAbs.java	6
MolangMathAcos	com/moonsworth/lunar/client/cosmetics/molang/MolangMathAcos.java	6
MolangMathAsin	com/moonsworth/lunar/client/cosmetics/molang/MolangMathAsin.java	6
MolangMathAtan	com/moonsworth/lunar/client/cosmetics/molang/MolangMathAtan.java	6
MolangMathAtan2	com/moonsworth/lunar/client/cosmetics/molang/MolangMathAtan2.java	7
MolangMathCeil	com/moonsworth/lunar/client/cosmetics/molang/MolangMathCeil.java	6
MolangMathClamp	com/moonsworth/lunar/client/cosmetics/molang/MolangMathClamp.java	8
MolangMathCos	com/moonsworth/lunar/client/cosmetics/molang/MolangMathCos.java	6
MolangMathCosRadians	com/moonsworth/lunar/client/cosmetics/molang/MolangMathCosRadians.java	6
MolangMathDiceRoll	com/moonsworth/lunar/client/cosmetics/molang/MolangMathDiceRoll.java	10
MolangMathDiceRollInteger	com/moonsworth/lunar/client/cosmetics/molang/MolangMathDiceRollInteger.java	10
MolangMathExp	com/moonsworth/lunar/client/cosmetics/molang/MolangMathExp.java	6
MolangMathFloor	com/moonsworth/lunar/client/cosmetics/molang/MolangMathFloor.java	6
MolangMathLerp	com/moonsworth/lunar/client/cosmetics/molang/MolangMathLerp.java	8
MolangMathLerpRotate	com/moonsworth/lunar/client/cosmetics/molang/MolangMathLerpRotate.java	8
MolangMathLn	com/moonsworth/lunar/client/cosmetics/molang/MolangMathLn.java	6
MolangMathMax	com/moonsworth/lunar/client/cosmetics/molang/MolangMathMax.java	7
MolangMathMin	com/moonsworth/lunar/client/cosmetics/molang/MolangMathMin.java	7
MolangMathMinAngle	com/moonsworth/lunar/client/cosmetics/molang/MolangMathMinAngle.java	8
MolangMathMod	com/moonsworth/lunar/client/cosmetics/molang/MolangMathMod.java	7
