owner	file	n_lazy
OpenALNative3	com/moonsworth/lunar/legacy/wrapper/util/OpenALNative3.java	8
OpenALNative4	com/moonsworth/lunar/legacy/wrapper/util/OpenALNative4.java	4
OpenALSupport	com/moonsworth/lunar/legacy/wrapper/util/OpenALSupport.java	1
TexturedBoxBridgeImpl	com/moonsworth/lunar/legacy/wrapper/util/TexturedBoxBridgeImpl.java	40
AdventureDependency	com/moonsworth/lunar/loader/AdventureDependency.java	2
FabricLoaderDependency	com/moonsworth/lunar/loader/FabricLoaderDependency.java	2
Ichor2Iterator	com/moonsworth/lunar/loader/Ichor2Iterator.java	13
Ichor4Type	com/moonsworth/lunar/loader/Ichor4Type.java	8
Ichor4Type2	com/moonsworth/lunar/loader/Ichor4Type2.java	9
Ichor6Impl	com/moonsworth/lunar/loader/Ichor6Impl.java	4
Loader	com/moonsworth/lunar/loader/Loader.java	1
LoaderDependency	com/moonsworth/lunar/loader/LoaderDependency.java	4
LunarPlatformAgent	com/moonsworth/lunar/loader/LunarPlatformAgent.java	1
PipelineStage	com/moonsworth/lunar/loader/PipelineStage.java	2
ConfigRegistrationTask	com/moonsworth/lunar/loader/mixin/ConfigRegistrationTask.java	4
Ichor5Loader	com/moonsworth/lunar/loader/mixin/Ichor5Loader.java	16
MixinConfigLoader	com/moonsworth/lunar/loader/mixin/MixinConfigLoader.java	4
MixinHelper	com/moonsworth/lunar/loader/mixin/MixinHelper.java	21
MixinInternal3Handler	com/moonsworth/lunar/loader/mixin/MixinInternal3Handler.java	5
VersionGateEvaluator	com/moonsworth/lunar/loader/mixin/VersionGateEvaluator.java	12
ChannelInitializerImpl	com/moonsworth/lunar/mixin/ChannelInitializerImpl.java	5
EntityClientPlayerMPImpl	com/moonsworth/lunar/mixin/EntityClientPlayerMPImpl.java	8
NetworkChannelInitializer	com/moonsworth/lunar/mixin/NetworkChannelInitializer.java	3
Wrapper	com/moonsworth/lunar/mixin/Wrapper.java	3
BiomeGenBaseMixin	com/moonsworth/lunar/mixin/mixin/BiomeGenBaseMixin.java	3
