owner	file	n_lazy
RoomInstance	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/holograms/RoomInstance.java	51
RoomSecretsAction	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/holograms/RoomSecretsAction.java	10
Holograms	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/Holograms.java	9
Holograms2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/Holograms2.java	6
JsonDeserializerIterator	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/JsonDeserializerIterator.java	24
KuudraPearlWaypoint	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/KuudraPearlWaypoint.java	6
KuudraWaypoints	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/KuudraWaypoints.java	4
KuudraWaypointsDeserializer	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/KuudraWaypointsDeserializer.java	9
DungeonPlayerTracker	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/DungeonPlayerTracker.java	117
Gui2Extension	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/Gui2Extension.java	1
HologramTextRenderer	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/HologramTextRenderer.java	24
Holograms4Updater	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/Holograms4Updater.java	146
LineBatchRenderer	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/LineBatchRenderer.java	48
Nameplate	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/Nameplate.java	28
Nameplate2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/Nameplate2.java	54
Nameplate3	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/Nameplate3.java	20
Nameplate4	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/Nameplate4.java	48
NameplateType	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/NameplateType.java	3
NameplateType2	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/NameplateType2.java	1
PickaxeTier	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/PickaxeTier.java	0
RouteRenderType	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/RouteRenderType.java	1
TextRenderHelper	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/TextRenderHelper.java	12
WorldPosition	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/nameplate/WorldPosition.java	43
DungeonRoomTracker	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/rewindhandlers/DungeonRoomTracker.java	58
Holograms4Iterator	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/rewindhandlers/Holograms4Iterator.java	87
