owner	file	n_lazy
EntityArmorStandMixin	com/moonsworth/lunar/legacy/mixin/EntityArmorStandMixin.java	1
EntityArmorStandMixin2	com/moonsworth/lunar/legacy/mixin/EntityArmorStandMixin2.java	1
EntityArrowMixin	com/moonsworth/lunar/legacy/mixin/EntityArrowMixin.java	14
EntityClientPlayerMPMixin	com/moonsworth/lunar/legacy/mixin/EntityClientPlayerMPMixin.java	11
EntityCreeperMixin	com/moonsworth/lunar/legacy/mixin/EntityCreeperMixin.java	4
EntityDiggingFXMixin	com/moonsworth/lunar/legacy/mixin/EntityDiggingFXMixin.java	8
EntityEndermanMixin	com/moonsworth/lunar/legacy/mixin/EntityEndermanMixin.java	3
EntityFXMixin	com/moonsworth/lunar/legacy/mixin/EntityFXMixin.java	6
EntityFootStepFXMixin	com/moonsworth/lunar/legacy/mixin/EntityFootStepFXMixin.java	45
EntityHorseMixin	com/moonsworth/lunar/legacy/mixin/EntityHorseMixin.java	1
EntityItemMixin	com/moonsworth/lunar/legacy/mixin/EntityItemMixin.java	4
EntityLightningBoltMixin	com/moonsworth/lunar/legacy/mixin/EntityLightningBoltMixin.java	1
EntityLivingBaseEventMixin	com/moonsworth/lunar/legacy/mixin/EntityLivingBaseEventMixin.java	11
EntityLivingBaseMixin	com/moonsworth/lunar/legacy/mixin/EntityLivingBaseMixin.java	35
EntityLivingBaseMixin2	com/moonsworth/lunar/legacy/mixin/EntityLivingBaseMixin2.java	35
EntityMixin	com/moonsworth/lunar/legacy/mixin/EntityMixin.java	80
EntityMixin2	com/moonsworth/lunar/legacy/mixin/EntityMixin2.java	35
EntityOtherPlayerMPMixin	com/moonsworth/lunar/legacy/mixin/EntityOtherPlayerMPMixin.java	4
EntityPlayerMPMixin	com/moonsworth/lunar/legacy/mixin/EntityPlayerMPMixin.java	1
EntityPlayerMixin	com/moonsworth/lunar/legacy/mixin/EntityPlayerMixin.java	29
EntityPlayerMixin2	com/moonsworth/lunar/legacy/mixin/EntityPlayerMixin2.java	7
EntityPlayerMixin3	com/moonsworth/lunar/legacy/mixin/EntityPlayerMixin3.java	1
EntityPlayerNameplateMixin	com/moonsworth/lunar/legacy/mixin/EntityPlayerNameplateMixin.java	2
EntityPlayerSPEventMixin	com/moonsworth/lunar/legacy/mixin/EntityPlayerSPEventMixin.java	9
EntityPlayerSPMixin	com/moonsworth/lunar/legacy/mixin/EntityPlayerSPMixin.java	40
