com.moonsworth.lunar.client.calculator	CachedReplacement	com.moonsworth.lunar.client.translation	CachedReplacement	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.calculator	ClientLanguage	com.moonsworth.lunar.client.translation	ClientLanguage	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.calculator	ConstantReplacement	com.moonsworth.lunar.client.translation	ConstantReplacement	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.calculator	SharedInfo	com.moonsworth.lunar.client.translation	SharedTranslations	"shared_info" + takeMeThere/blocks keys; the shared translation bundle
com.moonsworth.lunar.client.calculator	StringArrayReplacement	com.moonsworth.lunar.client.translation	StringArrayReplacement	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.calculator	SupplierReplacement	com.moonsworth.lunar.client.translation	SupplierReplacement	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.calculator	Translatable	com.moonsworth.lunar.client.translation	Translatable	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.calculator	TranslationVariable	com.moonsworth.lunar.client.translation	TranslationVariable	translation replacement part; name accurate, move-only
com.moonsworth.lunar.client.click	BugReportCategory	com.moonsworth.lunar.client.gui	BugReportCategory	misc GUI model; name accurate, move-only
com.moonsworth.lunar.client.click	EmptyScreen	com.moonsworth.lunar.client.gui	EmptyScreen	misc GUI model; name accurate, move-only
com.moonsworth.lunar.client.click.chest	AnchorFunction	com.moonsworth.lunar.client.notification	AnchorFunction	player/hosted-world notice model; name accurate, move-only
com.moonsworth.lunar.client.click.chest	FriendNotification	com.moonsworth.lunar.client.notification	FriendNotification	player/hosted-world notice model; name accurate, move-only
com.moonsworth.lunar.client.click.chest	FriendNotificationLong	com.moonsworth.lunar.client.notification	FriendNotificationLong	player/hosted-world notice model; name accurate, move-only
com.moonsworth.lunar.client.click.chest	HostedWorldNotification	com.moonsworth.lunar.client.notification	HostedWorldNotification	player/hosted-world notice model; name accurate, move-only
com.moonsworth.lunar.client.click.chest	Notification	com.moonsworth.lunar.client.notification	Notification	player/hosted-world notice model; name accurate, move-only
