package	old	new	evidence
com.moonsworth.lunar.client.lighting	LightingExtension492	MapOption	Map-valued option Map<K,V,M>; contains/put/remove delegate to the value map and re-serialise it; Data throws "Value must be set!"; used for "lunarPlusColor" (Int2IntMap) in fog/holograms/FogLoader23 and fog colour maps; factories Lighting.method36-38
com.moonsworth.lunar.client.lighting	LightingExtension493	DropdownOption	T-valued option with a List<T> choices list; Data builds JSON "choices" from each choice's toString and throws "Options must be set!"; MarkersType.DROPDOWN; used for "soundFileName" (mod/combat/KillSoundChildMod) and Inactive5
com.moonsworth.lunar.client.lighting	LightingExtension494	MultiNumberOption	List<T extends Number & Comparable<T>> option with per-component "names" labels and an "integer" flag, formats values %.2f; MarkersType.MULTI_NUMBER; replay keyframe vector property (replay/ListProperty, TransformProperty, ExportSettingsPanel, CameraUpdateHandler); factory Lighting.method20-22
com.moonsworth.lunar.client.lighting	LightingExtension495	NamedDropdownOption	Dropdown option whose choices carry a display name via Function<T,String>: JSON choices {id,name,description}; throws "Options must be set!"; base of tiertagger TierSourceOption (TierGameMode::niceName); factory Lighting.method25/26
com.moonsworth.lunar.client.lighting	LightingExtension4952	CyclingDropdownOption	Abstract NamedDropdownOption variant with runtime setOptions(List)/getOptions and cycle-to-next helper method8 (indexOf+1 mod size); driven by TierTagger's cycle button (TierTagger.field13.method8()) and subclassed by TierSourceOption/TierSourceModeOption
com.moonsworth.lunar.client.lighting	LightingExtension496	AutoTextHotkeyOption	String option paired with a KeyBind child option (field7, reset() clears it to KEY_NONE); id is "autoHotkey"+index ("1hotkey") and lang key "autoHotkey" (en_US "Key $0"); MarkersType.KEYBIND; built only by mod/misc/AutoTextHotkey.method9 via Lighting.method16; config migration renames its JSON "text"->"value"
com.moonsworth.lunar.client.lighting	LightingExtension497	EnumOption	Radio option over Enum<T> & Gui2Extension: Data emits "choices" from each constant's provide() plus "hideRecommended"; MarkersType.RADIO; factories Lighting.method9/method10; the option type used for every feature enum that implements Gui2Extension (e.g. Gui2Extension2 values LINEAR/FANCY/AUTO_QUALITY)
com.moonsworth.lunar.client.lighting	LightingExtension4972	TriStateOption	EnumOption over the BooleanOption enum (FALSE/DEFAULT/TRUE): orElse(boolean) resolves DEFAULT, renderer Calculator2Iterator314 draws a 3-segment off/default/on control, JSON "value"/"choices"; used for "textShadow" in mod/hud/ActionBar; factory Lighting.method11
com.moonsworth.lunar.client.lighting	LightingExtension498	DynamicDropdownOption	String dropdown whose choices are computed on demand by Callable<List<String>> (plus optional Function<String,String> display names); "Provider must be set!"; MarkersType.DROPDOWN; ids "font", "shaderPack", "micInput", "dungeonWaypointPreset"; factory Lighting.method19
com.moonsworth.lunar.client.lighting	LightingExtension499	ListOption	Editable List<T> option: add() (can insert at head), remove(), contains()/method6 toggle entries, per-element Codec for partially-encoded JSON; MarkersType.MODIFIABLE_LIST; JSON list of {name,value}; ids "overridePacks", "bossPriorityList", "ignoreSlots", "serverCommandPermissionWhitelist/Blacklist"; factory Lighting.method29-32
com.moonsworth.lunar.client.lighting	LightingExtension_2	CategorizedSettingsBuilder	Root settings-tree builder contract; extends SettingsBuilder (Lighting_5) and adds labelled/icon categories (method1 label, method2 label+MarkersType, method3 dynamic label, method4/5 RewindhandlersType with @Subst "generalOptions"), section/option wiring (method6/7/9) and build -> Map<LightingExtension<?>, SettingsNode> (method12); static prune helpers method13-15 used by framework/nameplate/Nameplate6 and config/option/FeatureOptionContainer; implemented by LightingExtension2_2 (base of SettingsTreeBuilder/RootSettingsBuilder)
com.moonsworth.lunar.client.lighting	LightingHandler_3	SettingsParent	Fluent section handle produced by SettingsParentFactory (LightingExtension2$Extension2) and handed to mod callbacks: forwards SettingsBuilder calls to the inner builder and SettingsSectionBuilder calls to the section, returning Parent/Setting; it is the `Parent` bound of LightingExtension2_2 and the superclass of SettingsTreeBuilder.Data/RootSettingsBuilder.Data; matches SettingsParentFactory in config/option
com.moonsworth.lunar.client.lighting	Lighting_6	ByteRangeOptionBuilder	Abstract byte slider builder: extends AbstractOptionBuilder (LightingHandler_2), Codec.BYTE, MarkersType.SLIDER, min/max bytes + forceMin/forceMax flags, attaches the ByteNumberRange rule via NameplateImpl6.method1, throws "Min cannot be more than Max!"; implements NumberRangeBuilder<B,Byte>; Data of LightingExtension432 extends it
