package	old	new	evidence
com.moonsworth.lunar.bridge	Bridge2_2	ShaderDefinesBridge	Map<String,String> bridge$values() + Collection<String> bridge$flags() = compiled shader defines; returned by Bridge$Extension.bridge$shaderDefines()/RenderPipelineBridge.bridge$shaderDefines(); built via Bridge2$Extension2.bridge$define(name[,value]); implemented by legacy/wrapper/ShaderBridgeImpl
com.moonsworth.lunar.bridge	Bridge2_3	ServerStatusResponseSerializerBridge	empty marker interface (no members); implemented by legacy/mixin/SerializerMixin and Serializer_v1_7Mixin both @Mixin(ServerStatusResponse$Serializer) whose lunar$deserialize adds the lcServer field
com.moonsworth.lunar.bridge	Bridge2_4	EntityCreeperBridge	EntityCreeperMixin (@Mixin net.minecraft.entity.EntityCreeper) implements it: bridge$getMaxSwell/bridge$getSwell/bridge$setSwell/bridge$setOldSwell/bridge$setPowered/bridge$setIgnited = creeper swell fields
com.moonsworth.lunar.bridge	Bridge2_6	LightingExtraMarkerBridge	empty marker interface (no members, Object super); no implementors/references in tree or jar; flattened from bridge/mixinShared/mixinExtra/mixinMain, the light-overlay family (siblings Bridge_47=LightingMarkerBridge, Bridge7=LightOverlayTrackerProvider, Bridge5_5=LightOverlayTracker, Bridge9_7=RenderChunk, Bridge3_9/Bridge4_19/Bridge6_11/Bridge8_8 empty markers)
com.moonsworth.lunar.bridge	Bridge2_7	DataWatcherBridge	void bridge$updateObject(int,Object) = DataWatcher.updateObject; DataWatcherMixin (@Mixin net.minecraft.entity.DataWatcher) implements it and EntityMixin.bridge$getDataWatcher() returns it (getDataWatcher for <1.12, getDataManager for >=1.12)
com.moonsworth.lunar.bridge	Bridge2_8	EntityRenderConfigurationBridge	bridge$getEntityConfigurationName() + bridge$getEntity() (BridgeExtension) + bridge$extractRenderStates(BridgeExtension); same extractRenderStates entry point as EntityRenderStateBridge; no implementors/references in tree or jar (named from members)
com.moonsworth.lunar.bridge	Bridge2_9	AuxMarkerBridge	empty marker interface (no members, Object super); no implementors/references in tree or jar; flattened from bridge/mixinAux top level, the block family (same package as Bridge3_23=Block, Bridge3Extension_5=BlockPoweredBridge impl); package-sibling naming follows applied AuxCoreMarkerBridge (mixinAux/mixinCore) and AuxMixinMarker (mixinAux/mixin)
com.moonsworth.lunar.bridge	Bridge2_10	LayerCapeBridge	LayerCapeMixin (@Mixin net.minecraft.client.renderer.entity.layers.LayerCape) implements bridge$render(entity, 7 floats) by delegating to LayerCape.doRenderLayer; bridge$renderModern(BridgeExtension2_11,...) is the 1.17+ layer signature; consumed by RendererLivingEntityMixin/AnimatorController
com.moonsworth.lunar.bridge	Bridge2_11	BossInfoBridge	method1()/method3(float) = percent, method4()/method5() = Optional<Component> name, method6()/method7(int) = color, method8() = darkenSky, method9(...,5 floats) = render; legacy/wrapper/Bridge2Handler_2 implements it over net.minecraft.client.gui.BossInfoClient; consumed by Bossbar/SkyblockWitherHealthHud
com.moonsworth.lunar.bridge	Bridge2_13	AdventureComponentBridge	moonBridge$asBridgeComponent() -> Bridge2_42 (legacy IChatComponent bridge) + default bridge$setBridgeComponent(Bridge2_42); AbstractComponentMixin (@Mixin net.kyori.adventure.text.AbstractComponent) implements it; TextBridge.asBridge(Component) casts a Component to it; the two bridge handlers are Components implementing it
com.moonsworth.lunar.bridge	Bridge2_14	SamplerResourceBridge	single method Bridge8Extension bridge$getSamplerResource() = the texture/sampler resource of a shader; only referencing class is client/fov/Fov3$Data2 (holds a Bridge8Extension and pools it through Bridge8Extension3); no implementor in tree or jar
com.moonsworth.lunar.bridge	Bridge2_15	BlendFunctionBridge	4 GL blend factors (field1..4) from BridgeType2_8 (SRC_ALPHA/ONE/ONE_MINUS_SRC_ALPHA/...) with the standard presets as static fields (field5=SRC_ALPHA,ONE ... field15); returned by Bridge$Extension.bridge$blendFunction() and RenderPipelineBridge.bridge$blendFunction(); ShaderBridgeImpl holds one
com.moonsworth.lunar.bridge	Bridge2_16	AnimationFrameBridge	AnimationFrameMixin (@Mixin net.minecraft.client.resources.data.AnimationFrame) implements bridge$hasNoTime()/bridge$getFrameTime()/bridge$getFrameIndex() by shadowing AnimationFrame.hasNoTime/frameTime/frameIndex
com.moonsworth.lunar.bridge	Bridge2_17	BlockStateBridge	BlockStateBaseMixin (@Mixin net.minecraft.block.state.BlockStateBase) implements it; ChunkBridge.bridge$getBlockState(x,y,z) returns it; members = block state API: bridge$getBlock(), bridge$getBlockShape/getInteractionShape/getCollisionShapeMaxY, bridge$getRenderShape, bridge$getBites, bridge$getLayersValue, bridge$getStringProperties()
com.moonsworth.lunar.bridge	Bridge2_19	CameraBridge	bridge$getPosX/Y/Z + bridge$getYaw/Pitch + bridge$setEyeHeight; returned by BridgeExtension_9.bridge$getCamera() and Bridge3_17.bridge$getCamera() (GameRenderer) and Bridge2_43.bridge$getCamera() (EntityRenderDispatcher, min 6); Bridge2$Data interpolates an entity's previous/current pos/rotation into it
com.moonsworth.lunar.bridge	Bridge2_20	GuiButtonBridge	GuiButtonMixin (@Mixin net.minecraft.client.gui.GuiButton) implements it; EventRenderButton carries it (screen + button) and GuiScreenMixin2 consumes it
com.moonsworth.lunar.bridge	Bridge2_21	ItemsBridge	99 Item getters (Bridge6_4): Bridge2Iterator implements method1()=Items.carrot_on_a_stick, method2()=Items.fishing_rod, method7()=Items.blaze_rod, method16()=Items.diamond_sword...; method22(String)=Item.getByNameOrId and method23(Item)=Item.getIdFromItem; default method18()=method22("golden_sword"); singleton accessor Bridge.method28()
com.moonsworth.lunar.bridge	Bridge2_22	RenderTypeTrackerBridge	void bridge$pushTracker(Consumer<RenderTypeBridge>) + bridge$popTracker() = a stack of render-type consumers on a buffer source; BridgeExtension2_11 (the render context which implements getBuffer(renderType)) does instanceof Bridge2_22 then bridge$pushTracker/bridge$popTracker around its draw calls
com.moonsworth.lunar.bridge	Bridge2_23	TessellatorBridge	TessellatorImpl extends net.minecraft.client.renderer.Tessellator implements it; method2(int)=startDrawing/begin(mode), method1() default = startDrawingQuads (mode 7), method3()=draw(), bridge$isDrawing()=WorldRenderer.isDrawing
com.moonsworth.lunar.bridge	Bridge2_25	PlayerControllerBridge	PlayerControllerMPMixin (@Mixin net.minecraft.client.multiplayer.PlayerControllerMP) implements it; bridge$isSpectator/bridge$destroyDelay/bridge$attack/bridge$useItemOn(Vector3i,...)/bridge$useItem/bridge$getBlockBeingDestroyed/bridge$getBlockDestroyProgress/bridge$isHittingBlock; accessed via Bridge5_12.bridge$getPlayerController()
