package	old	new	evidence	file
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers.coordinates	Coordinates2	ExportSettingsSection	ExportSettingsPanel builds 4 instances (renderSettings/videoSettings/audioSettings/exportSettings) from (type, List<LightingExtension>); Rewindhandlers2_4 updatePropertyValue/resetPropertyValue iterate field27 matching type()
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers.coordinates	Coordinates3	TimelineBridgePayloads	empty namespace holding only Gson DTOs Data/Data2/Data3 plus inner Data4; consumed solely by RewindTimelineBridge @CallbackJS selectKeyframes/moveKeyframes/moveLayers
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers.coordinates	Data2	KeyframeMove	Coordinates3$Data2: @CallbackJS moveKeyframes payload (layerId,parentType,keyframeType,keyframeId,currentFrame,newFrame); entry removed at currentFrame and re-inserted at newFrame via Data4	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/coordinates/Coordinates3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers.coordinates	Data3	LayerMove	Coordinates3$Data3: @CallbackJS moveLayers payload (layerId,trackId,frame); validated against Highlight_3.method1, sorted, then applied by method10(trackId,layerId,frame)	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/coordinates/Coordinates3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers.coordinates	Data4	PendingKeyframeMove	Coordinates3$Data4: non-static holder (Fishing2Loader,newFrame,Fishing2Loader.Data) staged in moveKeyframes list3 then put into method27; the deferred side of the Data2 move	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/coordinates/Coordinates3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers.coordinates	Coordinates4	SelectedKeyframe	(Fishing2Iterator,Fishing2Loader,frame); Coordinates.method41/42 hold the selected plus multiselect set; built by selectKeyframes/moveKeyframe, read by Colorsaturation and ReplayKeybindHandler
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplate	Gui2Extension2	VideoCodec	codec enum H264/HEVC/VP9/AV1/WEBP with id plus encoder list; RewindhandlersNameplate.field2 @SerializedName(codec); ExportSettingsPanel field11 is the codec option
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplate	Gui2Extension3	VideoEncoder	encoder enum (h264_nvenc/libx264/...) with ffmpeg args provider plus hardware/macOS flags and getArguments(bitrate); RewindhandlersNameplate.field3 @SerializedName(encoder); probed by RewindhandlersNameplate_4
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplate	RewindhandlersNameplate2	FFmpegDownloader	downloads ffmpeg 7.1.1 zip from ffmpeg.lunarclientcdn.com and extracts to Gui.field13/bin; CrashReporter tag is literally FFmpegDownloader; run by Rewindhandlers2_4.downloadFfmpeg
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplate	RewindhandlersNameplate_2	LoopbackAudioRecorder	OpenAL loopback device/context writing s16le capture per frame (method2 open, method3 per-frame write, method4 close); owned as RewindRenderQueue field13
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplate	RewindhandlersNameplate_3	FFmpegRenderer	owns the bin/ffmpeg process (rawvideo bgra stdin) with Rewind-Render-IO plus Rewind-FFmpeg threads and a 5-slot frame queue; method2(Nameplate) enqueues, method4 muxes audio; owned as RewindRenderQueue field12
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplate	RewindhandlersNameplate_4	EncoderProbe	parses ffmpeg -encoders then test-encodes each hardware encoder on RewindEncoderProbeThread; method5(codec) picks the first available encoder, method6 lists it; CrashReporter tag RewindEncoders
