package	old	new	evidence
com.moonsworth.lunar.client.framework	MixinCore5Iterator	HudComponentGroup	HUD layout container: List<HudComponent> plus START/CENTER/END alignment (nested Type) and vertical flag, spacing and filler (Data2 spacer); "Component cant be null!"; nests; used by dungeon-waypoints Gui and Skyblock HUDs
com.moonsworth.lunar.client.framework	Framework10	ModDisplay	mod-menu display data registered under key "display" (Framework.field15): thumbnail icon pair, name Supplier, seen/favorite/lastModified flags, draw-name helper; impl Nameplate4Impl22
com.moonsworth.lunar.client.framework	Framework11	DynamicCondition	dynamic visibility registered under key "dynamic" (Framework.field19): feature supplies a nameplate condition (e.g. Click3 dungeon/garden check), NameplateTask disables it when the mod turns off
com.moonsworth.lunar.client.framework	Framework12	PanelPosition	panel placement registered under key "panel" (Framework.field10): x/y floats, panelIndex int and reset flag; impl Nameplate10 persists "panelIndex"
com.moonsworth.lunar.client.framework	Framework2	ModCategories	category labels registered under key "label" (Framework.field17): Set<RewindhandlersType> with GENERAL/HUD/DUNGEONS/FARMING/FISHING/EVENT/TAB_WIDGETS/COLOR; Nameplate3 groups mods by it; impl Alert2Iterator2
com.moonsworth.lunar.client.framework	Framework4	ChildModBinding	binding registered under key "child" (Framework.field16): points at the parent feature (method1) with an optional visible-when BooleanSupplier (method2); factories method3/4/5; impl Framework4Handler
com.moonsworth.lunar.client.framework	Framework5	OptionContainer	options container registered under key "options" (Framework.field14): Set<LightingExtension<?>>, collects nested/child options (method2/3), walks predicates (method4), rebuilds for a feature (method5); impl Nameplate6 with load/save(JsonObject)
com.moonsworth.lunar.client.framework	Framework6	PageState	mutable boolean window registered under key "page" (Framework.field11) with getter and fluent setter; Keystrokes and Stopwatch register Framework6.method3().method2(false)
com.moonsworth.lunar.client.framework	Framework7	ModRestriction	restriction condition registered under key "restriction" (Framework.field20): wraps a feature plus a nameplate predicate (negated in factory method2); Scoreboard hides itself when the server name starts with RAVENGARD
com.moonsworth.lunar.client.framework	MixinCore2	HudSize	real Lunar name leaked in Lombok toString: "HudSize(minHeight=..., height=..., maxHeight=..., minWidth=..., width=..., maxWidth=...)"; immutable bounds returned by MixinCore8.method15
com.moonsworth.lunar.client.framework	MixinCore3	HudLine	single rendered HUD line/stat row: optional item (getItem), item bridge (method3) or icon texture (getIcon), adventure Component text, shouldRender/hasIcon, text-width helper; lists of them feed the MixinCore8 HUD elements (SkyblockArrowPoisonHud, SkyblockComposterHud, SkyblockTerminalStatus)
com.moonsworth.lunar.client.framework	MixinCore5	HudComponent	renderable HUD unit interface: clearCache(), getWidth()/getHeight(), render(x, y, renderer); 19 consumers; base of every component/wrapper below
com.moonsworth.lunar.client.framework	MixinCore5Handler2	HudComponentDecorator	abstract delegating component with a protected delegate field for subclasses (used by ToggleHudComponent); no fluent setter
com.moonsworth.lunar.client.framework	MixinCore5Handler2_2	TextureHudComponent	fixed-size texture component: Horsestats14 texture plus width/height fields, draws via renderer.method24(texture, x, y, w, h, -1)
com.moonsworth.lunar.client.framework	MixinCore5Handler2_3	ToggleHudComponent	two-state component: composes two child components in a vertical group and toggles which one is hidden from a boolean or Supplier (method1/2 show second, method3/4 show first)
com.moonsworth.lunar.client.framework	MixinCore5Handler4	ItemStackHudComponent	item component: ItemStack bridge with scale, count overlay toggle and custom count text, draws item then optional stack size
com.moonsworth.lunar.client.framework	MixinCore5Handler_2	HudComponentWrapper	generic self-typed wrapper base (T extends HudComponentWrapper<T>) with public fluent setComponent; superclass of the Hidden/Background/Placeholder wrappers
com.moonsworth.lunar.client.framework	MixinCore5Impl2	BackgroundHudComponent	wraps a component and paints a colour rectangle behind it (colour int / RewindhandlersExtension via method1/3, enabled flag + Supplier via method5/6)
com.moonsworth.lunar.client.framework	MixinCore5Impl3	PlaceholderHudComponent	empty concrete HudComponentWrapper subclass with no delegate (renders nothing) used as a placeholder slot
com.moonsworth.lunar.client.framework	MixinCore6	HudComponentValue	real Lunar name leaked in IllegalStateException "Not a caching HudComponentValue!"; value holder with Supplier and optional caching used for every hide/scale flag
com.moonsworth.lunar.client.framework	MixinCore7	HudComponentStyle	fluent style interface for component wrappers: five float properties each with a float and a Supplier setter; Click17/Gui pass Consumer<MixinCore7> to style components
com.moonsworth.lunar.client.framework	MixinHelper2	CommandArguments	typed command-argument accessor: getString/getInteger/getDouble/getDuration, passed to the command executor functional interface
com.moonsworth.lunar.client.framework	MixinHelper22	BoundArguments	Map-backed CommandArguments implementation with put(name, value); errors "No argument bound for name: ..." and "Argument ... is not a ..."
com.moonsworth.lunar.client.framework	MixinHelper3	CommandParser	parses and dispatches a command string: walks the command node tree feeding bound CommandArguments, runs the executor; entry method1(commandNode, text)
com.moonsworth.lunar.client.framework	MixinNameplate2	ClientCommand	registered client command: name (+"/" label), isEnabled, execute(String) and tab-suggestions(String); subclassed by feature commands (e.g. MixinHelper4 "sendcoords")
