package	old	new	evidence
com.moonsworth.lunar.bridge	Bridge5$Data	PoseStackDataBridge	implements PoseStackBridge by delegating translate/scale/rotateDegrees; compiled as nested "Data" of the PoseStack bridge (InnerClasses Data of Bridge5_16, NestHost Bridge5_16)
com.moonsworth.lunar.bridge	Bridge5_2	NbtIoBridge	single member method1(InputStream)=CompoundTagBridge (NBT read); legacy/wrapper/mixin Bridge5Handler delegates to CompressedStreamTools.readCompressed
com.moonsworth.lunar.bridge	Bridge5_3	AlcBridge	OpenAL ALC facade: alcCaptureOpenDevice/alcCaptureStart/alcGetInteger/alcGetString/alcCreateContext/alcLoopbackOpenDeviceSOFT/alcRenderSamplesSOFT; legacy/wrapper Bridge5Handler implements it over JNA OpenALNative
com.moonsworth.lunar.bridge	Bridge5_4	ItemMapBridge	bridge$getMapData(ItemStack,World) + bridge$getMapId; ItemMapMixin @Mixin(ItemMap) implements it via getMapData
com.moonsworth.lunar.bridge	Bridge5_5	LightOverlayTrackerBridge	relative block coords packed as (x&15)<<8|(y&15)<<4|z&15 into ShortArrayList/ByteArrayList; returned by LightOverlayTrackerProvider.bridge$lightOverlayTracker(); implemented by WorldRendererMixin/RenderChunkMixin
com.moonsworth.lunar.bridge	Bridge5_6	EnumPlayerModelPartsBridge	bridge$getMask()/bridge$getId() over vanilla partMask/partName; EnumPlayerModelPartsMixin @Mixin(EnumPlayerModelParts)
com.moonsworth.lunar.bridge	Bridge5_7	TextureUtilBridge	glGenTextures/uploadTextureImage/deleteTexture; legacy/wrapper Bridge5Handler_2 implements it over net.minecraft.client.renderer.texture.TextureUtil
com.moonsworth.lunar.bridge	Bridge5_10	TypeConversionUtilBridge	static widening coercions float<->double, int->long/float, int[]->float[]; TypeConversionCoercion looks it up and complains "Both %s and %s in TypeConversionUtil share the signature %s"
com.moonsworth.lunar.bridge	Bridge5_12	MinecraftBridge	Minecraft client facade (~160 members): bridge$getPlayer/bridge$getWorld/bridge$getTextureManager/bridge$getSessionService/bridge$displayScreen/bridge$joinWorld; Ref.method3() returns it
com.moonsworth.lunar.bridge	Bridge5_14	MixinTargetVersionBridge	version() + Bridge6_6[] mixin-member resolvers, one entry per game version; Bridge4_2.method3(Config) picks the matching entry for the current Config
com.moonsworth.lunar.bridge	Bridge5_15	GuiBridge	root of the 1.8 Gui hierarchy: GuiScreen (Bridge5Extension6), GuiIngame (Bridge5Extension9), GuiNewChat (Bridge5Extension4) and GuiPlayerTabOverlay (Bridge5Extension) all extend it; default method1()=Optional<String> screen title
com.moonsworth.lunar.bridge	Bridge5_19	RenderItemBridge	bridge$renderItemAndEffectIntoGUI/bridge$renderItem/bridge$renderModel/bridge$getItemModelShaper/bridge$setZLevel; RenderItemBridgeMixin @Mixin(RenderItem) implements it
