com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method1	section	declares section(String label; Consumer<Parent> body); mods call lightingextension231.method1("vanillaAttackCooldowns"; x -> ...) and section labels "general"/"sizeAndShape"; obf call-site aliases HICHRCOHCCRHOHCICOOCHOIHCCHIRI and OHOOORICRHIIIIRHCICICOCHROICRC
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method2	section	section(String label; MarkersType icon; Consumer<Parent>); enforces "Category icons must be of type 'solid'"
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method3	section	section(Supplier<String> label; Consumer<Parent>) - dynamic label variant
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method4	section	section(RewindhandlersType type; Consumer<Parent>) default - delegates to section(name; icon; body); @Subst("generalOptions"); this is the RewindhandlersType.GENERAL/COLOR overload whose CALL-SITE PLACEHOLDER IS still method7 (AttackIndicator:123; ~170 sites) and HORHROIOIOICIRHIOCOICHHHIHCIIO on builders
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method5	section	section(RewindhandlersType type) - get-or-create the predefined category; sets the headerless flag (LightingExtension2_2.method5(RT))
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method6	removeOption	void removeOption(LightingExtension option) - strips the option from every section's option and child list
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method7	addSection	void addSection(option; options...) - new section built from options with the option appended last; provider overload method8
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method8	addSection	default addSection(option; Lighting_7...) delegating to method7
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method9	addSectionFirst	void addSectionFirst(option; options...) - new section with the option first then the trailing options; provider overloads method10/method11
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method10	addSectionFirst	default addSectionFirst(option; Lighting_7...) delegating to method9
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method11	addSectionFirst	default addSectionFirst(Lighting_7 parent; Lighting_7...) delegating to method9
com.moonsworth.lunar.client.lighting.CategorizedSettingsBuilder	M	method12	buildMap	Map<Option;SettingsNode> buildMap() - the settings tree handed to Nameplate6.method8/FeatureOptionContainer
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method1	section	override of CategorizedSettingsBuilder.section(String; Consumer) (obf HICHRCOHCCRHOHCICOOCHOIHCCHIRI); SPLIT: same file also declares method1(Consumer<Lighting_5>;Consumer<Setting>) register - do not blind-rename
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method2	section	override of section(String; MarkersType; Consumer); obf RCIRROCCCIIHCIHCCRHHCCHOHHHCHH
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method3	section	override of section(Supplier<String>; Consumer); obf RCIRROCCCIIHCIHCCRHHCCHOHHHCHH
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method5	group	impl of SettingsBuilder.group(option; Consumer): section with the option + consumer-registered children (obf RCIRROCCCIIHCIHCCRHHCCHOHHHCHH); SPLIT: same file also declares method5(RewindhandlersType) section(RT)
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method6	removeOption	impl of CategorizedSettingsBuilder.removeOption (obf IHCRORHRORIICHRHRCHRRIRRHHOCOO); SPLIT: same file also declares method6(option;consumer;settingConsumer) group
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method7	addSection	impl of addSection(option;options...) (obf HHCCIRHCCCIIRHCROHIORHIRHHIORH); SPLIT: same file also declares private method7(builder;consumer) walker
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method8	addOptions	impl of SettingsBuilder.addOptions(options...) - new section inserted at the head of the builder list; SettingsParent.addOptions delegates here
com.moonsworth.lunar.client.lighting.LightingExtension2_2	M	method9	addSectionFirst	impl of addSectionFirst(option;options...)
