package	old	new	evidence	file
com.moonsworth.lunar.client.framework.feature.itemtracker	Itemtracker	ItemTrackerData	per-key slot-count accumulator (Object2ObjectMap<String,List<Data>>): method1()/method2(Int2BooleanMap) sum counts with optional slot exclusion, method3() add, remove(); backs the ItemTracker HUD	com/moonsworth/lunar/client/framework/feature/itemtracker/Itemtracker.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes	KeystrokeAnimation	per-press animation instance holding KeystrokeTimer + KeystrokeRenderer + EasingFunction; created in KeystrokeKey.KeystrokeKeyElement.method2 (Keystrokes2Handler3 branch and timerType branch) and replayed in method5	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes19Impl	SmoothFillKeystrokeRenderer	KeystrokeAnimationStyle.SMOOTH_FILL factory (id "Smooth Fill"); centred shape scaled by animation progress (radius shrinks above 0.5)	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes19Impl.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes19Impl2	VerticalCollapseKeystrokeRenderer	KeystrokeAnimationStyle.VERTICAL_COLLAPSE factory (id "Vertical Collapse"); two horizontal bars close from top and bottom	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes19Impl2.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes19Impl3	ZipperKeystrokeRenderer	KeystrokeAnimationStyle.ZIPPER factory (id "Zipper"); alternating horizontal/vertical strips (count 8+aspect) close like a zipper	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes19Impl3.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes2Handler	FullKeystrokeTimer	KeystrokeTimerType.FULL factory (id "complete"); progress ping-pongs 0..2 over the configured duration	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes2Handler.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes2Handler2	HalfKeystrokeTimer	KeystrokeTimerType.HALF factory (id "half"); linear 0..1 progress, isDone() at 1.0	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes2Handler2.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Keystrokes2Handler3	SyncedKeystrokeTimer	KeystrokeTimer used when KeystrokeAnimationType.SYNCED: press()/release() latch and start the ping-pong 0..2 clock (KeystrokeKey.method2)	com/moonsworth/lunar/client/framework/feature/keystrokes/Keystrokes2Handler3.java
com.moonsworth.lunar.client.framework.feature.keystrokes	Gui2Extension	KeystrokeAnimationType	option key "animationType" (LightingExtension497<Gui2Extension>, default STACKED) with values SYNCED("synced") / STACKED("stacked"); decides shared-vs-per-key animation	com/moonsworth/lunar/client/framework/feature/keystrokes/Gui2Extension.java
com.moonsworth.lunar.client.framework.feature.keystrokes.mixin	Keystrokes	KeystrokeLayout	NOT a mixin: owns Map<BridgeType_8,DefaultKeystrokeKey>, builds the W/A/S/D/SPACE/LMB/RMB keys (init), lays them out (method3/method5-7) and renders them (method8); field40 of mod.hud.Keystrokes	com/moonsworth/lunar/client/framework/feature/keystrokes/mixin/Keystrokes.java
com.moonsworth.lunar.client.framework.feature.killsounds	Killsounds	KillSoundSettings	settings model per KillsoundsType: type/volume(default 100)/fileName + linked KillSoundChildMod; toString() emits "KillSoundSettings"; stored in KillSounds.field8 EnumMap	com/moonsworth/lunar/client/framework/feature/killsounds/Killsounds.java
com.moonsworth.lunar.client.framework.feature.killsounds	KillsoundsType	KillSoundType	enum PLAYER_KILL/MELEE_KILL/BOW_KILL/ROD_KILL/THROWABLE_KILL/BEDWARS_WIN with defaultType(); one kill sound is configured per constant	com/moonsworth/lunar/client/framework/feature/killsounds/KillsoundsType.java
com.moonsworth.lunar.client.framework.feature.killsounds.mixin	Killsounds	KillSoundTracker	NOT a mixin: event handler wired by mod.combat.KillSounds (EventWorldLoad/ProjectileSpawn/Hit/Remove/Attack, chat Data, HighlightImpl4); correlates projectiles->victim, caches KillEvent 15s and calls KillSounds.method6 with the matching KillSoundType	com/moonsworth/lunar/client/framework/feature/killsounds/mixin/Killsounds.java
com.moonsworth.lunar.client.framework.feature.killsounds.mixin	Killsounds4Loader	ChatPatternKillMessageParser	KillMessageParser loading "kill-sound-chat-patterns.json" (List<KillSoundFilter>) from the Lunar config dir and resolving the victim from <username>/<target> chat patterns per game type	com/moonsworth/lunar/client/framework/feature/killsounds/mixin/Killsounds4Loader.java
com.moonsworth.lunar.client.framework.feature.killsounds.mixin	Killsounds4Loader2	DeathMessageKillParser	KillMessageParser for translatable "death.*" components: extracts the killer component and matches it against the player's name	com/moonsworth/lunar/client/framework/feature/killsounds/mixin/Killsounds4Loader2.java
com.moonsworth.lunar.client.framework.feature.knockbacktrainer.mixin	Knockbacktrainer	KnockbackEvent	NOT a mixin: Highlight event payload (boolean wasFalling + nullable DamageSourceBridge) published on LunarEventBus.method12 by KnockbackListener.method7 when a knockback is detected	com/moonsworth/lunar/client/framework/feature/knockbacktrainer/mixin/Knockbacktrainer.java
com.moonsworth.lunar.client.framework.feature.lightoverlay	Lightoverlay	LightOverlayRenderer	render strategy interface (method1(x,y,z,byte,byte) + end()) implemented by LightOverlayCrossRenderer and LightOverlayBoxRenderer; state comes from mod.render.LightOverlay.method15	com/moonsworth/lunar/client/framework/feature/lightoverlay/Lightoverlay.java
com.moonsworth.lunar.client.framework.feature.lightoverlay	LightoverlayHandler	LightOverlayCrossRenderer	draws the X variant: sets the colour from LightOverlay.method15 then builds two diagonal line quads across the block top (0.25->0.75)	com/moonsworth/lunar/client/framework/feature/lightoverlay/LightoverlayHandler.java
com.moonsworth.lunar.client.framework.feature.markers	Markers	MarkerManager	owns the live List<Markers2> plus mod.render.Markers; adds/prunes (max 12 per owner, timeout), broadcasts BroadcastNewMarkerRequest over Apollo and applies incoming markers via MarkerSource	com/moonsworth/lunar/client/framework/feature/markers/Markers.java
