com.moonsworth.lunar.bridge	Bridge_33	AbstractTextureMultiTexBridge	bridge$setMultiTextureBase(int) implemented by AbstractTextureMultiTexMixin (@Mixin AbstractTexture, OptiFine multiTex.base); AbstractTextureImpl calls it on bind/release
com.moonsworth.lunar.bridge	Bridge_34	LightTextureBridge	static pack(block,sky)=sky<<16|block, block()=x>>16, sky()=x&0xFFFF, FULL_BRIGHT=15728880 = modern LightTexture.pack/block/sky; used by TessellatorMixin lightmap and Bridge2_32
com.moonsworth.lunar.bridge	Bridge_35	GlObjectBridge	opaque GL-object supertype: GlHandleBridge (lunar$getHandle + create(int)) extends it; Fov4$Data holds/deletes handles via Bridge.method42() GL bridge; Bridge_29 framebuffer ops take it
com.moonsworth.lunar.bridge	Bridge_36	StyleBridge	moonBridge$asBridgeStyle():Bridge_31 (ChatStyle); StyleImplMixin (@Mixin targets StyleImpl) implements it; TextBridge casts Adventure Style to it
com.moonsworth.lunar.bridge	Bridge_37	ItemEntityRendererBridge	render(EntityItemBridge,x,y,z,partial) + render(pose,EntityRendererBridge,entity,x,y,z) only invoked by Items2d 2D-item module via Bridge.method53(); dropped-item renderer
com.moonsworth.lunar.bridge	Bridge_38	TurboBlockBridge	per-block turbo entry: getBlockPos/getBoundingBox/getTypeName/isTurbo/setTurbo/stopTurbo/minimumTurboDistance/supportsTurbo; HitcolorExtension (block hit-color) extends it; FragmentDebugChildMod dumps turbo bounds
com.moonsworth.lunar.bridge	Bridge_39	CommandSenderBridge	bridge$addChatMessage(Bridge2_42); ICommandSenderMixin (@Mixin ICommandSender) extends it; ClientCommandHandlerMixin instanceof-checks it
com.moonsworth.lunar.bridge	Bridge_4	ProtectionEnchantmentsBridge	5 getters of Bridge2_26 (Enchantment); method1 used as Enchantment.protection in EnchantmentMixin.bridge$isProtection and Gui3 enchanted-book map
com.moonsworth.lunar.bridge	Bridge_40	ParticleEngineBridge	addEffect/emitParticleAtEntity/countParticles/spawnBloodParticles; returned by Minecraft bridge Bridge5_12.bridge$getEffectRenderer()
com.moonsworth.lunar.bridge	Bridge_42	ModelBaseBridge	empty base of ModelBipedBridge; ModelBipedMixin extends net.minecraft ModelBase and implements the hierarchy
com.moonsworth.lunar.bridge	Bridge_44	ShaderInstanceBridge	opaque shader handle used as Supplier<Bridge_44> in RenderPipeline shader setter/getter (min 8..max 25 = 1.16-1.20.4); MC ShaderInstance supplier
com.moonsworth.lunar.bridge	Bridge_45	RenderPipelineBridge	vertex/fragmentShader, shaderDefines, samplers, uniforms, blendFunction, depthTestFunction, polygonMode, cull, writeColor/Alpha/Depth, vertexFormat(+mode), depthBias; Bridge20Iterator ctor param literally renderPipeline; RenderTypeBridge.bridge$getRenderPipeline
com.moonsworth.lunar.bridge	Bridge_46	NameTagRendererBridge	boolean(Component,double,double,double,entity,boolean) + free(); implemented by legacy/wrapper/BridgeIterator_2 (nametag renderer with NickHider/GL display-list cache), returned by Legacy2.method85
com.moonsworth.lunar.bridge	Bridge_5	WeightedBufferSourceBridge	bridge$begin(RenderTypeBridge) + bridge$contributeWeightedOrderings(EnumMap<render category, Object2IntMap<Pair<RenderType,RenderType>>>); buffer source with translucency weighting; no 1.8.9 impl/usage
com.moonsworth.lunar.bridge	Bridge_50	TiersBridge	7 getters of Bridge4_5 (Item.ToolMaterial): WOOD/STONE/IRON/GOLD/DIAMOND (+netherite, min 6) and values(); impl BridgeHandler_4 returns ToolMaterial constants
com.moonsworth.lunar.bridge	Bridge_52	FramebufferBuilder	builder: width/height/useDepth + optional color texture; method1(w,h)..method3() -> Bridge3_24; FramebufferImpl2 reads its fields; Minimap/MotionBlur create framebuffers
com.moonsworth.lunar.bridge	Bridge_53	MatrixStackBridge	javax.vecmath Matrix4f stack with push/pop/translate/scale/rotate/ortho/mul(FloatBuffer); ModelRenderer.render(matrix) = Bridge2_46.method1; Bridge12$Extension.method7 (1.8.9-1.12)
com.moonsworth.lunar.bridge	Bridge_54	EntityDragonBridge	marker interface; sole implementor EntityDragonMixin (@Mixin EntityDragon)
com.moonsworth.lunar.bridge	Bridge_55	EntityAnimalBridge	marker interface; sole implementor EntityAnimalMixin (@Mixin EntityAnimal)
com.moonsworth.lunar.bridge	Bridge_56	BlocksBridge	113 getters returning Bridge3_23 (Block, @Annotation target net/minecraft/block/Block) plus values(); impl BridgeHandler_3 returns Blocks.air/stone/carpet/end_portal/...
com.moonsworth.lunar.bridge	Bridge_57	CompoundTagBridge	NBT accessors getLong/getByte/getString/getCompoundTag/putString/getAllKeys; NBTTagCompoundMixin implements it
com.moonsworth.lunar.bridge	Bridge_58	SpriteAnimationBridge	frame ticker over Bridge3Extension sprite (getFrame/updateAnimation/setFrameCount via frameTime/frameCount/hasTime); returned by Alert5.method7
