package	old	new	evidence
com.moonsworth.lunar.client.highlight	Highlight2	LunarEventBus	the client event bus itself: register/unregister listeners per Class, post/dispatch with priority, PRE/POST/BOTH (Type.wrapEvents), ReentrantLock, "EventBus [...]" diagnostics, wrong-thread check against ThreadedEvent
com.moonsworth.lunar.client.highlight	Highlight2$Data2	EventBusOperation	queued (un)register operation record: boolean register + Class + Consumer + priority; drained by method20 when dispatch depth returns to 0
com.moonsworth.lunar.client.highlight	Highlight2Iterator	DebuggingEventBus	subclass of the event bus whose constructor throws IllegalAccessError("DebuggingEventBus is being used in production environment!") and which tracks duplicate listeners
com.moonsworth.lunar.client.highlight	Highlight3	EventBusAccess	interface with default handle(Class,Consumer)/handle(Class,Runnable,int) helpers delegating to Highlight2.method29(); implemented by every listener/handler class (109 implementors)
com.moonsworth.lunar.client.highlight	Highlight4	EventListener	registered listener entry: int priority + Consumer<T>, sorted descending by priority in the bus
com.moonsworth.lunar.client.highlight	HighlightBase	EventRenderHologram	abstract hologram draw event: (MixinHelper_4 screen + Bridge5Extension_3 draw context + Bridge3_18 font), called from click/holograms Bridge7Iterator render path
com.moonsworth.lunar.client.highlight	HighlightBase$Data5	EventRenderHologramItem	item hologram variant: method1(int) draws via Bridge7Iterator.method127 and stores the item (BridgeExtension_4)
com.moonsworth.lunar.client.highlight	HighlightBase$Data6	EventRenderHologramText	text hologram variant: TextComponent draw methods using Bridge7Iterator.method128..131
com.moonsworth.lunar.client.highlight	HighlightBase2	EventRenderScreenOverlay	abstract GUI overlay base carrying only the current screen (Bridge5Extension6); Data4/Data5 are the two fired variants
com.moonsworth.lunar.client.highlight	HighlightImpl2	ResultEvent	event base with Result Type{ALLOW,DENY,DEFAULT} + method1()/method2(Type); subclassed by crosshair/other gating events
com.moonsworth.lunar.client.highlight	HighlightImpl2_2	ApolloOptionUpdateEvent	(Options container + Option + Object value) fired when an Apollo option changes; handled by client/Highlight3Iterator (TNT countdown TNT_TICKS) and every Apollo feature module
com.moonsworth.lunar.client.highlight	HighlightImpl2_3	EventRenderScreenItem	(screen + font + settable ItemStack) GUI item render event; handled by SkyblockSuperpairs.method4
com.moonsworth.lunar.client.highlight	HighlightImpl3	EventResourcePackUpdate	holds Bridge14 resource pack; PackDisplay handler uses method1() to refresh the selected-pack thumbnail (event on pack (re)load)
com.moonsworth.lunar.client.highlight	HighlightImpl4	EventRenderTabListEntry	fired in legacy GuiPlayerTabOverlayTabMixin with (Bridge_30 NetworkPlayerInfo + Component); TotemCounter handler edits the tab-list name
com.moonsworth.lunar.client.highlight	HighlightImpl5	EventRenderSlot	(screen + font + slotId + int + mutable item BridgeType_13) with setSlotId/setItem/isModified; handled by ~20 Skyblock container solvers (Chronomatron, Ultrasequencer, TerminalSolvers, SlotLocking, ItemDropProtection...)
com.moonsworth.lunar.client.highlight	HighlightImpl6	EventRenderButton	(screen + Bridge2_20) where Bridge2_20 is implemented by GuiButtonMixin => GUI button render event
com.moonsworth.lunar.client.highlight	HighlightImpl7	EventScreenChange	mutable current-screen event (Bridge5Extension6 default/current + setter); handlers in MenuBlur, GuiScale, NickHider, terminal solvers react to screen switches
com.moonsworth.lunar.client.highlight	HighlightImpl9	EventScreenOpen	screen + nameplate text pair; fired from rewindhandlers when a GUI/nameplate appears; Zoom resets zoom and HUD solvers clear state on it
com.moonsworth.lunar.client.highlight	HighlightImpl10	EventResolutionChange	(getScaledWidth/getScaledHeight) scaled-resolution pair; Bossbar and SkyblockWitherHealthHud reposition widgets when the GUI scale changes
com.moonsworth.lunar.client.highlight	HighlightImpl11	EventScreenClose	carries the screen (Bridge7_8; Bridge7Iterator is one screen type); fired in legacy GuiScreenImpl.keyTyped on ESC; GuiRewindhandlers3 cancels it to block closing
com.moonsworth.lunar.client.highlight	HighlightImpl12	EventRenderItemDurability	(ItemStack + double damage) @Annotation2(min=26); SkyblockPickonimbusDurability handler replaces the durability readout
com.moonsworth.lunar.client.highlight	HighlightImpl13	EventKeyInput	(keyboard BridgeType_8 + char + keyCode + modifiers + HighlightType2{PRESS,RELEASE,CHAR}); InventorySearch / SkyblockWardrobeHotkeys handlers
com.moonsworth.lunar.client.highlight	HighlightImpl14	EventMarkerInput	(marker Markers.Data4 + int + HighlightType3{CLICK,RELEASE,DRAG,SCROLL} + timestamp + coordinates); waypoint/marker mouse interaction, many HUD handlers
com.moonsworth.lunar.client.highlight	HighlightImpl15	EventRenderContainerSlot	(marker + scale + screen Bridge5Extension6 + pose BridgeExtension_9 + MixinHelper_4) with variants Data..Data4; GUI container item overlay handlers (RarityBackground, Superpairs, Ultrasequencer, SlotBinding)
com.moonsworth.lunar.client.highlight	HighlightImpl16	EventScreenUpdate	mutable screen event (Bridge5Extension6 get/set); Title/ServerAddress/ToggleSneak/PvpInfo handlers reset per-screen state
com.moonsworth.lunar.client.highlight	HighlightImpl17	EventRenderTooltip	tooltip render event (screen + x/y + optional ItemStack); real name leaked in the code: Inventorymod2.method5(..., "EventRenderTooltip.Pre") in Data2's constructor; ScrollableTooltips feature
com.moonsworth.lunar.client.highlight	HighlightImpl17$Data2	EventRenderTooltipPre	tooltip pre-render stage: collects MixinHelper_13 lines and measures max width; logs "EventRenderTooltip.Pre" when font is null
com.moonsworth.lunar.client.highlight	HighlightImpl17$Data	EventRenderTooltipPost	tooltip post-render stage: mutable x/y/w/h/scale cache updateCache() feeding ScrollableTooltips rect (ThreadModuleDump95)
