com.moonsworth.lunar.client.fov	ChatMessage	com.moonsworth.lunar.client.conversation	ChatMessage	proto ConversationMessage/ConversationMessageKind + JsonProvider; keys id/content/kind/pinned/sender/sentAt
com.moonsworth.lunar.client.fov	EmbedType	com.moonsworth.lunar.client.conversation	EmbedType	IMAGE/LINK_PREVIEW embed discriminator
com.moonsworth.lunar.client.fov	IconChangeEvent	com.moonsworth.lunar.client.conversation	IconChangeEvent	SystemEvent: "changed conversation icon to" + newIconUrl
com.moonsworth.lunar.client.fov	ImageEmbed	com.moonsworth.lunar.client.conversation	ImageEmbed	MessageEmbed with mimeType key
com.moonsworth.lunar.client.fov	InviteEvent	com.moonsworth.lunar.client.conversation	InviteEvent	SystemEvent: "invited" + invitees array
com.moonsworth.lunar.client.fov	LeaveEvent	com.moonsworth.lunar.client.conversation	LeaveEvent	SystemEvent: "left the conversation" + leftMember
com.moonsworth.lunar.client.fov	LinkPreviewEmbed	com.moonsworth.lunar.client.conversation	LinkPreviewEmbed	MessageEmbed with title/siteName/description/mimeType keys
com.moonsworth.lunar.client.fov	MessageContentType	com.moonsworth.lunar.client.conversation	MessageContentType	PLAIN_TEXT/STICKER/SYSTEM contents discriminator
com.moonsworth.lunar.client.fov	MessageEmbed	com.moonsworth.lunar.client.conversation	MessageEmbed	abstract embed; proto ConversationMessageEmbed/ImageEmbed/LinkPreviewEmbed; keys type/rawUrl/proxiedUrl/capturedAtMs
com.moonsworth.lunar.client.fov	NameChangeEvent	com.moonsworth.lunar.client.conversation	NameChangeEvent	SystemEvent: "changed conversation name" + newName
com.moonsworth.lunar.client.fov	PinnedEvent	com.moonsworth.lunar.client.conversation	PinnedEvent	SystemEvent: "pinned a message" + pinnedMessageId
com.moonsworth.lunar.client.fov	PlainTextContents	com.moonsworth.lunar.client.conversation	PlainTextContents	message contents with plainText key
com.moonsworth.lunar.client.fov	Sticker	com.moonsworth.lunar.client.conversation	Sticker	sticker model: id()/url()/name()
com.moonsworth.lunar.client.fov	StickerContents	com.moonsworth.lunar.client.conversation	StickerContents	message contents with id/name/sticker/url keys
com.moonsworth.lunar.client.fov	StickerStore	com.moonsworth.lunar.client.conversation	StickerStore	proto LunarSticker/LunarStickerPack/LunarEmoji; keys stickerPacks/emojis/emojiCategories/maxMessageLength/participantLimit
com.moonsworth.lunar.client.fov	SystemEvent	com.moonsworth.lunar.client.conversation	SystemEvent	abstract event; proto SystemMessage; keys actor/type/plainText
com.moonsworth.lunar.client.fov	SystemEventContents	com.moonsworth.lunar.client.conversation	SystemEventContents	message contents with systemEvent key
com.moonsworth.lunar.client.fov	SystemEventType	com.moonsworth.lunar.client.conversation	SystemEventType	PINNED/INVITE/LEAVE/NAME_CHANGE/ICON_CHANGE
com.moonsworth.lunar.client.fov	BipedModelRenderer	com.moonsworth.lunar.client.emote	BipedModelRenderer	single-method biped render contract (Bridge5_11/ModelBipedBridge/partialTicks)
com.moonsworth.lunar.client.fov	Emote	com.moonsworth.lunar.client.emote	Emote	abstract emote; mchorse.emoticons Emotes + emotes/icons/*.webp + expiry + EmoteGift
com.moonsworth.lunar.client.fov	EmoteGift	com.moonsworth.lunar.client.emote	EmoteGift	gifted emote: id/expiry Instant/gifted ids/EmoteGiftInfo
com.moonsworth.lunar.client.fov	EmoteModelRenderer	com.moonsworth.lunar.client.emote	EmoteModelRenderer	single-method model render contract implemented by Emote
com.moonsworth.lunar.client.fov	GeckoRenderMode	com.moonsworth.lunar.client.emote	GeckoRenderMode	RENDERED_NORMAL/RENDERED_GECKO_COMPUTE geckolib dispatch
com.moonsworth.lunar.client.fov	GlResources	com.moonsworth.lunar.client.emote	GlResources	GL buffer bundle (GlObjectBridge pair + sizes + float[]/int[]) for compute skinning
com.moonsworth.lunar.client.fov	MeshPassRunner	com.moonsworth.lunar.client.emote	MeshPassRunner	mesh-pass dispatch over VertexSink (NORMAL/EMISSIVE/GLINT passes)
com.moonsworth.lunar.client.fov	ModelRenderConfig	com.moonsworth.lunar.client.emote	ModelRenderConfig	geckolib render params: AnimationProcessor/texture/color/renderType/pass/light + Data builder
com.moonsworth.lunar.client.fov	ModelVertexShader	com.moonsworth.lunar.client.emote	ModelVertexShader	#version 430 compute sources for quaternion vertex skinning
com.moonsworth.lunar.client.fov	PositionHistory	com.moonsworth.lunar.client.emote	PositionHistory	20-sample rolling position averager for cosmetic models
